idx,cont_type,cont_target,avg_logprob,model_name
20,lexical overlap,arc,-4.559229850769043,google_Gemma-2-2B
20,lexical overlap,mc,-4.251309251785278,google_Gemma-2-2B
20,situational inference,arc,-4.35448989868164,google_Gemma-2-2B
20,situational inference,mc,-4.278760480880737,google_Gemma-2-2B
21,event association,arc,-3.9076988220214846,google_Gemma-2-2B
21,event association,mc,-4.245934915542603,google_Gemma-2-2B
21,lexical overlap,arc,-4.115422773361206,google_Gemma-2-2B
21,lexical overlap,mc,-3.9250614166259767,google_Gemma-2-2B
21,situational inference,arc,-4.332618236541748,google_Gemma-2-2B
21,situational inference,mc,-4.374228668212891,google_Gemma-2-2B
22,event association,arc,-4.999711513519287,google_Gemma-2-2B
22,event association,mc,-4.886217403411865,google_Gemma-2-2B
22,lexical overlap,arc,-4.788169479370117,google_Gemma-2-2B
22,lexical overlap,mc,-4.653855800628662,google_Gemma-2-2B
22,situational inference,arc,-4.828392410278321,google_Gemma-2-2B
22,situational inference,mc,-4.774533939361572,google_Gemma-2-2B
23,event association,arc,-3.8922616958618166,google_Gemma-2-2B
23,event association,mc,-3.992602062225342,google_Gemma-2-2B
23,lexical overlap,arc,-3.7051393032073974,google_Gemma-2-2B
23,lexical overlap,mc,-3.972914457321167,google_Gemma-2-2B
23,situational inference,arc,-3.7996480464935303,google_Gemma-2-2B
23,situational inference,mc,-3.9934303760528564,google_Gemma-2-2B
24,event association,arc,-4.6252776145935055,google_Gemma-2-2B
24,event association,mc,-4.804970741271973,google_Gemma-2-2B
24,lexical overlap,arc,-4.4329122543334964,google_Gemma-2-2B
24,lexical overlap,mc,-4.624674224853516,google_Gemma-2-2B
24,situational inference,arc,-4.492369174957275,google_Gemma-2-2B
24,situational inference,mc,-4.800200366973877,google_Gemma-2-2B
25,event association,arc,-4.358504915237427,google_Gemma-2-2B
25,event association,mc,-4.230368995666504,google_Gemma-2-2B
25,lexical overlap,arc,-4.354806900024414,google_Gemma-2-2B
25,lexical overlap,mc,-4.271377849578857,google_Gemma-2-2B
25,situational inference,arc,-4.242852830886841,google_Gemma-2-2B
25,situational inference,mc,-4.279246044158936,google_Gemma-2-2B
26,event association,arc,-4.453351879119873,google_Gemma-2-2B
26,event association,mc,-4.406185722351074,google_Gemma-2-2B
26,lexical overlap,arc,-4.4410676002502445,google_Gemma-2-2B
26,lexical overlap,mc,-4.250137519836426,google_Gemma-2-2B
26,situational inference,arc,-4.576005172729492,google_Gemma-2-2B
26,situational inference,mc,-4.310507678985596,google_Gemma-2-2B
27,event association,arc,-4.336974620819092,google_Gemma-2-2B
27,event association,mc,-4.210171031951904,google_Gemma-2-2B
27,lexical overlap,arc,-4.284506893157959,google_Gemma-2-2B
27,lexical overlap,mc,-4.255804347991943,google_Gemma-2-2B
27,situational inference,arc,-4.403535556793213,google_Gemma-2-2B
27,situational inference,mc,-4.556199741363526,google_Gemma-2-2B
28,event association,arc,-4.177756834030151,google_Gemma-2-2B
28,event association,mc,-4.1236155986785885,google_Gemma-2-2B
28,lexical overlap,arc,-4.178472805023193,google_Gemma-2-2B
28,lexical overlap,mc,-3.915187692642212,google_Gemma-2-2B
28,situational inference,arc,-4.1632908344268795,google_Gemma-2-2B
28,situational inference,mc,-4.355956363677978,google_Gemma-2-2B
29,event association,arc,-4.69093952178955,google_Gemma-2-2B
29,event association,mc,-4.642027378082275,google_Gemma-2-2B
29,lexical overlap,arc,-4.41785249710083,google_Gemma-2-2B
29,lexical overlap,mc,-3.9543524742126466,google_Gemma-2-2B
29,situational inference,arc,-4.4020086288452145,google_Gemma-2-2B
29,situational inference,mc,-4.356677627563476,google_Gemma-2-2B
30,event association,arc,-4.651600742340088,google_Gemma-2-2B
30,event association,mc,-4.886636447906494,google_Gemma-2-2B
30,lexical overlap,arc,-4.800862503051758,google_Gemma-2-2B
30,lexical overlap,mc,-4.57711181640625,google_Gemma-2-2B
30,situational inference,arc,-4.932049655914307,google_Gemma-2-2B
30,situational inference,mc,-5.0228550910949705,google_Gemma-2-2B
