new_idx,idx,cont_type,cont_target,cont_id,stimuli,logprob
44,2,event association,arc,15,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""Which branch did she go to?""",-3.9096810817718506
45,2,lexical overlap,mc,1,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""She goes to other churches, too.""",-3.7172982692718506
46,2,lexical overlap,mc,2,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""I wonder why specifically at a local church she's doing the volunteering work.""",-3.861692190170288
47,2,lexical overlap,mc,3,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""When did she start to volunteer?""",-3.795515298843384
48,2,lexical overlap,mc,4,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""Are you sure she does it regularly?""",-3.805804967880249
49,2,lexical overlap,mc,5,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""How do you know if she volunteers at a local church?""",-3.3335492610931396
50,2,situational inference,mc,6,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""I find that silly because she needs to work on being a better mom.""",-3.8479433059692383
51,2,situational inference,mc,7,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""Is that to get a good reputation by her neighbors?""",-4.104442596435547
52,2,situational inference,mc,8,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""That is very thoughtful for her to spare her free time for that activity.""",-3.739471435546875
53,2,situational inference,mc,9,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""I bet that would also give her some ideas to write.""",-3.9464995861053467
54,2,situational inference,mc,10,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""Huh, I thought she was a cold-blooded lady.""",-3.7573094367980957
55,2,event association,mc,11,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""Didn't her mother make donations, too?""",-3.888645887374878
56,2,event association,mc,12,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""She also works at an orphanage, I believe.""",-3.639326333999634
57,2,event association,mc,13,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""Doesn't she also run an adoption campaign?""",-3.899559259414673
58,2,event association,mc,14,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""That's great because I think it's important to give back to the community.""",-3.2446658611297607
59,2,event association,mc,15,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""That's a good way to keep work-life balance.""",-3.644920587539673
60,3,lexical overlap,arc,1,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""How did she miss the train?""",-3.5262908935546875
61,3,lexical overlap,arc,2,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""Missing a train is definitely not a good start!""",-3.671276092529297
62,3,lexical overlap,arc,3,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""Too bad, trains in Chicago can be quite unpredictable.""",-3.8923563957214355
63,3,lexical overlap,arc,4,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""Well it's not just this morning.""",-3.6513845920562744
64,3,lexical overlap,arc,5,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""The same thing happened to me this morning.""",-3.3211705684661865
65,3,situational inference,arc,6,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""Did she ever make it to the lab?""",-3.6224002838134766
66,3,situational inference,arc,7,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""I thought she drives to campus.""",-3.905723810195923
67,3,situational inference,arc,8,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""So how did she come to office?""",-3.9213624000549316
68,3,situational inference,arc,9,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""Did she oversleep or what?""",-3.881044387817383
69,3,situational inference,arc,10,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""I hope she didn't have any important meetings.""",-3.6123573780059814
70,3,event association,arc,11,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""Was there a delay?""",-3.8558716773986816
71,3,event association,arc,12,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""I wonder she had to wait for the next one for a long time.""",-3.538127899169922
72,3,event association,arc,13,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""I bet she was rushing to the platform.""",-3.8010342121124268
73,3,event association,arc,14,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""Did she catch the next one?""",-3.6650826930999756
74,3,event association,arc,15,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""I hope it didn't mess up the schedule too much.""",-3.5040736198425293
75,3,lexical overlap,mc,1,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""That's a lot of wine.""",-3.264708995819092
76,3,lexical overlap,mc,2,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""Well she used to have three bottles a day six months ago.""",-3.6024084091186523
77,3,lexical overlap,mc,3,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""Does she drink white wine, or red wine?""",-3.4063313007354736
78,3,lexical overlap,mc,4,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""Every day?""",-3.7221078872680664
79,3,lexical overlap,mc,5,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""Two bottles?""",-3.737400531768799
80,3,situational inference,mc,6,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""She should see a therapist.""",-3.738536834716797
81,3,situational inference,mc,7,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""I wonder if that's a cry for help.""",-3.490159273147583
82,3,situational inference,mc,8,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""Is she French?""",-3.848271608352661
83,3,situational inference,mc,9,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""Maybe that's the secret for a productive life.""",-3.6087286472320557
84,3,situational inference,mc,10,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""How is she so healthy?""",-3.7951629161834717
85,3,event association,mc,11,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""But she already drinks two cans of beer every night.""",-3.6258656978607178
86,3,event association,mc,12,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""I somehow thought that she was allergic to alcohol.""",-3.73726487159729
87,3,event association,mc,13,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""I should bring some cheese for her then.""",-3.9052698612213135
88,3,event association,mc,14,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""I can't even finish a glass.""",-3.4822940826416016
89,3,event association,mc,15,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""It sounds like she has an unhealthy drinking habit.""",-3.5134310722351074
90,4,lexical overlap,arc,1,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""Having a bad dream is not new to him.""",-3.5612587928771973
91,4,lexical overlap,arc,2,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""He has so many dreams in general.""",-3.892272710800171
92,4,lexical overlap,arc,3,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""What was the dream about, do you know?""",-3.3566551208496094
93,4,lexical overlap,arc,4,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""He needs a dream catcher.""",-3.7345471382141113
94,4,lexical overlap,arc,5,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""He had a bad dream?""",-3.4778988361358643
95,4,situational inference,arc,6,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""He needs a hug.""",-3.8467650413513184
96,4,situational inference,arc,7,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""Is that why he looks so tired today?""",-3.6174354553222656
97,4,situational inference,arc,8,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""That can't be a good excuse why he couldn't finish his work.""",-3.508604049682617
98,4,situational inference,arc,9,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""No wonder he has dark circles today.""",-4.0291876792907715
99,4,situational inference,arc,10,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""Oh yes, I heard him shout and scream last night.""",-3.6398019790649414
100,4,event association,arc,11,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""The horror movie he watched last night might be the reason.""",-3.6334304809570312
101,4,event association,arc,12,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""I'm not surprised because he lives in a very haunted apartment.""",-3.5301566123962402
102,4,event association,arc,13,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""It would be a reflection of his subconsciousness.""",-3.7372045516967773
103,4,event association,arc,14,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""Maybe he's stressed.""",-3.90773868560791
104,4,event association,arc,15,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""Is he worried that his exhibition might getting canceled?""",-4.153369903564453
105,4,lexical overlap,mc,1,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""As far as I know, he has multiple pianist friends.""",-3.3327982425689697
106,4,lexical overlap,mc,2,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""I believe that pianist is more than a friend.""",-3.490483283996582
107,4,lexical overlap,mc,3,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""If we are talking about the same person, they aren't friends any more.""",-3.1567351818084717
108,4,lexical overlap,mc,4,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""He has lots of musician friends.""",-3.6164615154266357
109,4,lexical overlap,mc,5,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""It makes sense because his brother is also a pianist.""",-3.442397356033325
110,4,situational inference,mc,6,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""I can imagine them having a mutual interest.""",-3.819223403930664
111,4,situational inference,mc,7,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""I wonder what they talk about.""",-3.5861964225769043
112,4,situational inference,mc,8,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""Do you know them well?""",-3.6942689418792725
113,4,situational inference,mc,9,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""What a creative duo!""",-3.9256668090820312
114,4,situational inference,mc,10,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""They must get inspired by each other.""",-3.798870086669922
115,4,event association,mc,11,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""They should work on an art project together!""",-3.8040223121643066
116,4,event association,mc,12,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""I heard they went to the same art school.""",-3.524475336074829
117,4,event association,mc,13,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""How did they first know each other?""",-3.6177382469177246
118,4,event association,mc,14,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""A combination of art and music sounds fantastic.""",-3.8819193840026855
119,4,event association,mc,15,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""I know because they're actually launching a gallery together.""",-4.099586486816406
120,5,lexical overlap,arc,1,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""No, it wasn't on Thanksgiving.""",-3.7591922283172607
121,5,lexical overlap,arc,2,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""I don't think it was the house.""",-3.745046377182007
122,5,lexical overlap,arc,3,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""Why would a firefighter paint a house?""",-3.7006959915161133
123,5,lexical overlap,arc,4,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""On Thanksgiving?""",-4.208935737609863
124,5,lexical overlap,arc,5,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""Whose house was this?""",-3.97493839263916
125,5,situational inference,arc,6,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""Was that part of the community service she had to do?""",-3.8299801349639893
126,5,situational inference,arc,7,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""That's why she was looking for a big brush the other day!""",-3.9430556297302246
127,5,situational inference,arc,8,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""Do you know if she had her uniform on while getting that done?""",-4.084979057312012
128,5,situational inference,arc,9,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""That sounds like a productive way to spend a day.""",-3.6805310249328613
129,5,situational inference,arc,10,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""Did anyone recognize the change?""",-4.395383834838867
130,5,event association,arc,11,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""That's an interesting way to spend the holiday.""",-3.6762640476226807
131,5,event association,arc,12,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""Is rennovating part of a firefighter's job?""",-4.155641078948975
132,5,event association,arc,13,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""Is that a holiday ritual for her?""",-4.219247817993164
133,5,event association,arc,14,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""In what color?""",-4.261030197143555
134,5,event association,arc,15,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""I heard she did that on Christmas as well.""",-3.9307525157928467
135,5,lexical overlap,mc,1,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""Fifteen years is a lot.""",-3.873321533203125
136,5,lexical overlap,mc,2,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""How did she get motivated to keep a diary for so long?""",-3.6373229026794434
137,5,lexical overlap,mc,3,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""i still don't understand why people keep a diary.""",-3.845984935760498
138,5,lexical overlap,mc,4,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""Hey, my neighbor has been doing that for fifteen years, too!""",-3.5966248512268066
139,5,lexical overlap,mc,5,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""That's admirable, I don't even know how to spell a diary.""",-3.692858934402466
140,5,situational inference,mc,6,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""She should publish it!""",-4.09962797164917
141,5,situational inference,mc,7,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""Do you think she can make the content public?""",-4.031622886657715
142,5,situational inference,mc,8,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""That kind of discipline says a lot about her character.""",-3.825974225997925
143,5,situational inference,mc,9,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""I really admire people who do things consistently.""",-4.0503764152526855
144,5,situational inference,mc,10,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""She might become a writer one day.""",-3.972346067428589
145,5,event association,mc,11,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""That's a lot of recording of her personal history.""",-3.942270278930664
146,5,event association,mc,12,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""That single notebook must contains lots of different experiences.""",-4.510064125061035
147,5,event association,mc,13,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""I'm curious what she writes about.""",-3.8563318252563477
148,5,event association,mc,14,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""Journaling is quite therapeutic.""",-4.166172027587891
149,5,event association,mc,15,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""I bet she has lots of stories to write.""",-3.8137423992156982
150,6,lexical overlap,arc,1,"Veronica said, ""The researcher, who performed a piece by Mozart, has undergone chemotherapy."" Harrison replied, ""Which piece by Mozart did he perform?""",-3.8768341541290283
151,6,lexical overlap,arc,2,"Veronica said, ""The researcher, who performed a piece by Mozart, has undergone chemotherapy."" Harrison replied, ""I'm a big fan of Mozart!""",-3.8575522899627686
152,6,lexical overlap,arc,3,"Veronica said, ""The researcher, who performed a piece by Mozart, has undergone chemotherapy."" Harrison replied, ""I heard last time he performed at a big concert hall.""",-4.162765026092529
153,6,lexical overlap,arc,4,"Veronica said, ""The researcher, who performed a piece by Mozart, has undergone chemotherapy."" Harrison replied, ""It wasn't just a piece, it was multiple pieces of Mozart!""",-3.676934242248535
154,6,lexical overlap,arc,5,"Veronica said, ""The researcher, who performed a piece by Mozart, has undergone chemotherapy."" Harrison replied, ""What do you mean performed, he killed it!""",-4.180553913116455
155,6,situational inference,arc,6,"Veronica said, ""The researcher, who performed a piece by Mozart, has undergone chemotherapy."" Harrison replied, ""He must be an intellectual with lots of talent.""",-4.241465091705322
156,6,situational inference,arc,7,"Veronica said, ""The researcher, who performed a piece by Mozart, has undergone chemotherapy."" Harrison replied, ""How does he keep that work life balance?""",-4.434420585632324
157,6,situational inference,arc,8,"Veronica said, ""The researcher, who performed a piece by Mozart, has undergone chemotherapy."" Harrison replied, ""I thought he was tone deaf.""",-4.224381923675537
158,6,situational inference,arc,9,"Veronica said, ""The researcher, who performed a piece by Mozart, has undergone chemotherapy."" Harrison replied, ""I'm not surprised because his parents are both famous conductors.""",-4.003698348999023
159,6,situational inference,arc,10,"Veronica said, ""The researcher, who performed a piece by Mozart, has undergone chemotherapy."" Harrison replied, ""Good for him, but he and I seem to have a different taste.""",-3.866389513015747
160,6,event association,arc,11,"Veronica said, ""The researcher, who performed a piece by Mozart, has undergone chemotherapy."" Harrison replied, ""Cool, did he have any training in classical music?""",-4.161744117736816
161,6,event association,arc,12,"Veronica said, ""The researcher, who performed a piece by Mozart, has undergone chemotherapy."" Harrison replied, ""Is his research related to music in any aspect?""",-4.2330322265625
