new_idx,idx,cont_type,cont_target,cont_id,stimuli,logprob
24,1,situational inference,mc,10,"Erika said, ""The teacher, who met the Illinois governor at a Greek restaurant, finds humor in the worst situations."" Cameron replied, ""How do you think he keeps that attitude?""",-4.019069671630859
25,1,event association,mc,11,"Erika said, ""The teacher, who met the Illinois governor at a Greek restaurant, finds humor in the worst situations."" Cameron replied, ""That's a really good attitude to keep.""",-3.9325809478759766
26,1,event association,mc,12,"Erika said, ""The teacher, who met the Illinois governor at a Greek restaurant, finds humor in the worst situations."" Cameron replied, ""Do you to have that kind of positive mindset?""",-4.254991054534912
27,1,event association,mc,13,"Erika said, ""The teacher, who met the Illinois governor at a Greek restaurant, finds humor in the worst situations."" Cameron replied, ""I would rather be grumpy.""",-4.136702060699463
28,1,event association,mc,14,"Erika said, ""The teacher, who met the Illinois governor at a Greek restaurant, finds humor in the worst situations."" Cameron replied, ""Well, I value people expressing anger than just trying to be positive.""",-4.394623756408691
29,1,event association,mc,15,"Erika said, ""The teacher, who met the Illinois governor at a Greek restaurant, finds humor in the worst situations."" Cameron replied, ""That's the mindset we need when there are so many crazy things happening in this world.""",-3.619680643081665
30,2,lexical overlap,arc,1,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""At which bank?""",-3.9331820011138916
31,2,lexical overlap,arc,2,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""She opened another account?""",-3.9003655910491943
32,2,lexical overlap,arc,3,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""I don't know why people get new bank accounts.""",-3.5481555461883545
33,2,lexical overlap,arc,4,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""Why did it have to be today?""",-3.6137990951538086
34,2,lexical overlap,arc,5,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""Opening a new bank accounts sounds like a lot of work.""",-3.3785862922668457
35,2,situational inference,arc,6,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""She was supposed to go to the City Hall for an interview!""",-3.694425344467163
36,2,situational inference,arc,7,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""I believe that was part of her work writing that news article.""",-3.8703408241271973
37,2,situational inference,arc,8,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""Do you know if it was for work, or for her personal use?""",-3.4438862800598145
38,2,situational inference,arc,9,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""I hope she remembers the passcode this time.""",-3.751586675643921
39,2,situational inference,arc,10,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""No way, she doesn't even know how to unlock her phone.""",-3.484804391860962
40,2,event association,arc,11,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""I heard that she bought some stocks, too.""",-3.740349531173706
41,2,event association,arc,12,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""Do you think she's trying to save more money?""",-3.5904269218444824
42,2,event association,arc,13,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""I wonder how long that process took.""",-3.845567464828491
43,2,event association,arc,14,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""Was there a good deal on the interest rate?""",-3.744041681289673
44,2,event association,arc,15,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""Which branch did she go to?""",-3.7574081420898438
45,2,lexical overlap,mc,1,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""She goes to other churches, too.""",-3.650221824645996
46,2,lexical overlap,mc,2,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""I wonder why specifically at a local church she's doing the volunteering work.""",-3.797060966491699
47,2,lexical overlap,mc,3,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""When did she start to volunteer?""",-3.7306463718414307
48,2,lexical overlap,mc,4,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""Are you sure she does it regularly?""",-3.7268991470336914
49,2,lexical overlap,mc,5,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""How do you know if she volunteers at a local church?""",-3.3296196460723877
50,2,situational inference,mc,6,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""I find that silly because she needs to work on being a better mom.""",-3.807159185409546
51,2,situational inference,mc,7,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""Is that to get a good reputation by her neighbors?""",-3.906672954559326
52,2,situational inference,mc,8,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""That is very thoughtful for her to spare her free time for that activity.""",-3.701021432876587
53,2,situational inference,mc,9,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""I bet that would also give her some ideas to write.""",-3.846048593521118
54,2,situational inference,mc,10,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""Huh, I thought she was a cold-blooded lady.""",-3.5786244869232178
55,2,event association,mc,11,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""Didn't her mother make donations, too?""",-3.893324136734009
56,2,event association,mc,12,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""She also works at an orphanage, I believe.""",-3.565800666809082
57,2,event association,mc,13,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""Doesn't she also run an adoption campaign?""",-3.875617027282715
58,2,event association,mc,14,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""That's great because I think it's important to give back to the community.""",-3.1015419960021973
59,2,event association,mc,15,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""That's a good way to keep work-life balance.""",-3.53987717628479
60,3,lexical overlap,arc,1,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""How did she miss the train?""",-3.143461227416992
61,3,lexical overlap,arc,2,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""Missing a train is definitely not a good start!""",-3.3199031352996826
62,3,lexical overlap,arc,3,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""Too bad, trains in Chicago can be quite unpredictable.""",-3.6134331226348877
63,3,lexical overlap,arc,4,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""Well it's not just this morning.""",-3.3236899375915527
64,3,lexical overlap,arc,5,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""The same thing happened to me this morning.""",-2.997731924057007
65,3,situational inference,arc,6,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""Did she ever make it to the lab?""",-3.356656789779663
66,3,situational inference,arc,7,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""I thought she drives to campus.""",-3.6436643600463867
67,3,situational inference,arc,8,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""So how did she come to office?""",-3.6026363372802734
68,3,situational inference,arc,9,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""Did she oversleep or what?""",-3.4019582271575928
69,3,situational inference,arc,10,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""I hope she didn't have any important meetings.""",-3.3773720264434814
70,3,event association,arc,11,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""Was there a delay?""",-3.485344648361206
71,3,event association,arc,12,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""I wonder she had to wait for the next one for a long time.""",-3.436492681503296
72,3,event association,arc,13,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""I bet she was rushing to the platform.""",-3.4996449947357178
73,3,event association,arc,14,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""Did she catch the next one?""",-3.254753589630127
74,3,event association,arc,15,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""I hope it didn't mess up the schedule too much.""",-3.193620204925537
75,3,lexical overlap,mc,1,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""That's a lot of wine.""",-2.899609088897705
76,3,lexical overlap,mc,2,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""Well she used to have three bottles a day six months ago.""",-3.2579550743103027
77,3,lexical overlap,mc,3,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""Does she drink white wine, or red wine?""",-3.149850368499756
78,3,lexical overlap,mc,4,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""Every day?""",-3.2789018154144287
79,3,lexical overlap,mc,5,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""Two bottles?""",-3.3733155727386475
80,3,situational inference,mc,6,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""She should see a therapist.""",-3.4975554943084717
81,3,situational inference,mc,7,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""I wonder if that's a cry for help.""",-3.2200348377227783
82,3,situational inference,mc,8,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""Is she French?""",-3.5056004524230957
83,3,situational inference,mc,9,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""Maybe that's the secret for a productive life.""",-3.244370698928833
84,3,situational inference,mc,10,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""How is she so healthy?""",-3.5122318267822266
85,3,event association,mc,11,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""But she already drinks two cans of beer every night.""",-3.2416183948516846
86,3,event association,mc,12,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""I somehow thought that she was allergic to alcohol.""",-3.4188575744628906
87,3,event association,mc,13,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""I should bring some cheese for her then.""",-3.6870083808898926
88,3,event association,mc,14,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""I can't even finish a glass.""",-3.210444927215576
89,3,event association,mc,15,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""It sounds like she has an unhealthy drinking habit.""",-3.199357032775879
90,4,lexical overlap,arc,1,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""Having a bad dream is not new to him.""",-3.4968645572662354
91,4,lexical overlap,arc,2,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""He has so many dreams in general.""",-3.9261491298675537
92,4,lexical overlap,arc,3,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""What was the dream about, do you know?""",-3.330777168273926
93,4,lexical overlap,arc,4,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""He needs a dream catcher.""",-3.6123769283294678
94,4,lexical overlap,arc,5,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""He had a bad dream?""",-3.575296640396118
95,4,situational inference,arc,6,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""He needs a hug.""",-3.8549537658691406
96,4,situational inference,arc,7,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""Is that why he looks so tired today?""",-3.674006462097168
97,4,situational inference,arc,8,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""That can't be a good excuse why he couldn't finish his work.""",-3.4925413131713867
98,4,situational inference,arc,9,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""No wonder he has dark circles today.""",-3.9097652435302734
99,4,situational inference,arc,10,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""Oh yes, I heard him shout and scream last night.""",-3.601078510284424
100,4,event association,arc,11,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""The horror movie he watched last night might be the reason.""",-3.5812110900878906
101,4,event association,arc,12,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""I'm not surprised because he lives in a very haunted apartment.""",-3.5089871883392334
102,4,event association,arc,13,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""It would be a reflection of his subconsciousness.""",-3.6484127044677734
103,4,event association,arc,14,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""Maybe he's stressed.""",-3.9882354736328125
104,4,event association,arc,15,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""Is he worried that his exhibition might getting canceled?""",-4.163256645202637
105,4,lexical overlap,mc,1,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""As far as I know, he has multiple pianist friends.""",-3.306283473968506
106,4,lexical overlap,mc,2,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""I believe that pianist is more than a friend.""",-3.4258344173431396
107,4,lexical overlap,mc,3,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""If we are talking about the same person, they aren't friends any more.""",-3.21952223777771
108,4,lexical overlap,mc,4,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""He has lots of musician friends.""",-3.572246789932251
109,4,lexical overlap,mc,5,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""It makes sense because his brother is also a pianist.""",-3.488187551498413
110,4,situational inference,mc,6,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""I can imagine them having a mutual interest.""",-3.7441093921661377
111,4,situational inference,mc,7,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""I wonder what they talk about.""",-3.5438740253448486
112,4,situational inference,mc,8,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""Do you know them well?""",-3.7246365547180176
113,4,situational inference,mc,9,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""What a creative duo!""",-3.9206244945526123
114,4,situational inference,mc,10,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""They must get inspired by each other.""",-3.7517337799072266
115,4,event association,mc,11,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""They should work on an art project together!""",-3.734276533126831
116,4,event association,mc,12,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""I heard they went to the same art school.""",-3.5933218002319336
117,4,event association,mc,13,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""How did they first know each other?""",-3.6450631618499756
118,4,event association,mc,14,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""A combination of art and music sounds fantastic.""",-3.7559409141540527
119,4,event association,mc,15,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""I know because they're actually launching a gallery together.""",-4.107177734375
120,5,lexical overlap,arc,1,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""No, it wasn't on Thanksgiving.""",-3.4818458557128906
121,5,lexical overlap,arc,2,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""I don't think it was the house.""",-3.4625887870788574
122,5,lexical overlap,arc,3,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""Why would a firefighter paint a house?""",-3.2501978874206543
123,5,lexical overlap,arc,4,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""On Thanksgiving?""",-3.757657289505005
124,5,lexical overlap,arc,5,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""Whose house was this?""",-3.6248531341552734
125,5,situational inference,arc,6,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""Was that part of the community service she had to do?""",-3.4271111488342285
126,5,situational inference,arc,7,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""That's why she was looking for a big brush the other day!""",-3.528038740158081
127,5,situational inference,arc,8,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""Do you know if she had her uniform on while getting that done?""",-3.7981109619140625
128,5,situational inference,arc,9,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""That sounds like a productive way to spend a day.""",-3.328545331954956
129,5,situational inference,arc,10,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""Did anyone recognize the change?""",-4.02937126159668
130,5,event association,arc,11,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""That's an interesting way to spend the holiday.""",-3.2751243114471436
131,5,event association,arc,12,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""Is rennovating part of a firefighter's job?""",-3.6483147144317627
132,5,event association,arc,13,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""Is that a holiday ritual for her?""",-3.961472511291504
133,5,event association,arc,14,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""In what color?""",-3.903201103210449
134,5,event association,arc,15,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""I heard she did that on Christmas as well.""",-3.647230863571167
135,5,lexical overlap,mc,1,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""Fifteen years is a lot.""",-3.481579065322876
136,5,lexical overlap,mc,2,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""How did she get motivated to keep a diary for so long?""",-3.3204479217529297
137,5,lexical overlap,mc,3,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""i still don't understand why people keep a diary.""",-3.56571102142334
138,5,lexical overlap,mc,4,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""Hey, my neighbor has been doing that for fifteen years, too!""",-3.2642738819122314
139,5,lexical overlap,mc,5,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""That's admirable, I don't even know how to spell a diary.""",-3.324028491973877
140,5,situational inference,mc,6,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""She should publish it!""",-3.735626220703125
141,5,situational inference,mc,7,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""Do you think she can make the content public?""",-3.6884284019470215
142,5,situational inference,mc,8,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""That kind of discipline says a lot about her character.""",-3.54569149017334
143,5,situational inference,mc,9,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""I really admire people who do things consistently.""",-3.688556671142578
144,5,situational inference,mc,10,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""She might become a writer one day.""",-3.6355502605438232
145,5,event association,mc,11,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""That's a lot of recording of her personal history.""",-3.6184136867523193
146,5,event association,mc,12,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""That single notebook must contains lots of different experiences.""",-4.2500505447387695
147,5,event association,mc,13,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""I'm curious what she writes about.""",-3.565965414047241
148,5,event association,mc,14,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""Journaling is quite therapeutic.""",-3.804607629776001
149,5,event association,mc,15,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""I bet she has lots of stories to write.""",-3.5314407348632812
150,6,lexical overlap,arc,1,"Veronica said, ""The researcher, who performed a piece by Mozart, has undergone chemotherapy."" Harrison replied, ""Which piece by Mozart did he perform?""",-3.7096869945526123
151,6,lexical overlap,arc,2,"Veronica said, ""The researcher, who performed a piece by Mozart, has undergone chemotherapy."" Harrison replied, ""I'm a big fan of Mozart!""",-3.672438144683838
152,6,lexical overlap,arc,3,"Veronica said, ""The researcher, who performed a piece by Mozart, has undergone chemotherapy."" Harrison replied, ""I heard last time he performed at a big concert hall.""",-4.120517253875732
153,6,lexical overlap,arc,4,"Veronica said, ""The researcher, who performed a piece by Mozart, has undergone chemotherapy."" Harrison replied, ""It wasn't just a piece, it was multiple pieces of Mozart!""",-3.5930731296539307
154,6,lexical overlap,arc,5,"Veronica said, ""The researcher, who performed a piece by Mozart, has undergone chemotherapy."" Harrison replied, ""What do you mean performed, he killed it!""",-4.066347122192383
155,6,situational inference,arc,6,"Veronica said, ""The researcher, who performed a piece by Mozart, has undergone chemotherapy."" Harrison replied, ""He must be an intellectual with lots of talent.""",-4.095350742340088
156,6,situational inference,arc,7,"Veronica said, ""The researcher, who performed a piece by Mozart, has undergone chemotherapy."" Harrison replied, ""How does he keep that work life balance?""",-4.322572231292725
157,6,situational inference,arc,8,"Veronica said, ""The researcher, who performed a piece by Mozart, has undergone chemotherapy."" Harrison replied, ""I thought he was tone deaf.""",-3.980099678039551
158,6,situational inference,arc,9,"Veronica said, ""The researcher, who performed a piece by Mozart, has undergone chemotherapy."" Harrison replied, ""I'm not surprised because his parents are both famous conductors.""",-4.005589962005615
159,6,situational inference,arc,10,"Veronica said, ""The researcher, who performed a piece by Mozart, has undergone chemotherapy."" Harrison replied, ""Good for him, but he and I seem to have a different taste.""",-3.8406612873077393
160,6,event association,arc,11,"Veronica said, ""The researcher, who performed a piece by Mozart, has undergone chemotherapy."" Harrison replied, ""Cool, did he have any training in classical music?""",-4.004519462585449
161,6,event association,arc,12,"Veronica said, ""The researcher, who performed a piece by Mozart, has undergone chemotherapy."" Harrison replied, ""Is his research related to music in any aspect?""",-4.145181655883789
