new_idx,idx,cont_type,cont_target,cont_id,stimuli,logprob
48,2,lexical overlap,mc,4,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""Are you sure she does it regularly?""",-4.593347072601318
49,2,lexical overlap,mc,5,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""How do you know if she volunteers at a local church?""",-4.166996002197266
50,2,situational inference,mc,6,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""I find that silly because she needs to work on being a better mom.""",-4.48416805267334
51,2,situational inference,mc,7,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""Is that to get a good reputation by her neighbors?""",-4.8386406898498535
52,2,situational inference,mc,8,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""That is very thoughtful for her to spare her free time for that activity.""",-4.800817012786865
53,2,situational inference,mc,9,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""I bet that would also give her some ideas to write.""",-4.604097843170166
54,2,situational inference,mc,10,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""Huh, I thought she was a cold-blooded lady.""",-4.499640464782715
55,2,event association,mc,11,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""Didn't her mother make donations, too?""",-4.696672439575195
56,2,event association,mc,12,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""She also works at an orphanage, I believe.""",-4.355810165405273
57,2,event association,mc,13,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""Doesn't she also run an adoption campaign?""",-4.700109004974365
58,2,event association,mc,14,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""That's great because I think it's important to give back to the community.""",-3.9471044540405273
59,2,event association,mc,15,"Adrian said, ""The reporter, who opened a new bank account today, volunteers regularly at a local church."" Autumn replied, ""That's a good way to keep work-life balance.""",-4.179603099822998
60,3,lexical overlap,arc,1,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""How did she miss the train?""",-3.785827875137329
61,3,lexical overlap,arc,2,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""Missing a train is definitely not a good start!""",-3.992241144180298
62,3,lexical overlap,arc,3,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""Too bad, trains in Chicago can be quite unpredictable.""",-4.165821552276611
63,3,lexical overlap,arc,4,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""Well it's not just this morning.""",-3.8393449783325195
64,3,lexical overlap,arc,5,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""The same thing happened to me this morning.""",-3.556654930114746
65,3,situational inference,arc,6,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""Did she ever make it to the lab?""",-3.8750839233398438
66,3,situational inference,arc,7,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""I thought she drives to campus.""",-4.243136882781982
67,3,situational inference,arc,8,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""So how did she come to office?""",-3.975677490234375
68,3,situational inference,arc,9,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""Did she oversleep or what?""",-4.12016487121582
69,3,situational inference,arc,10,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""I hope she didn't have any important meetings.""",-3.888676166534424
70,3,event association,arc,11,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""Was there a delay?""",-3.9716601371765137
71,3,event association,arc,12,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""I wonder she had to wait for the next one for a long time.""",-3.6970272064208984
72,3,event association,arc,13,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""I bet she was rushing to the platform.""",-3.9813385009765625
73,3,event association,arc,14,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""Did she catch the next one?""",-4.098033905029297
74,3,event association,arc,15,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""I hope it didn't mess up the schedule too much.""",-3.698200225830078
75,3,lexical overlap,mc,1,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""That's a lot of wine.""",-3.5293028354644775
76,3,lexical overlap,mc,2,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""Well she used to have three bottles a day six months ago.""",-3.76047682762146
77,3,lexical overlap,mc,3,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""Does she drink white wine, or red wine?""",-3.7911598682403564
78,3,lexical overlap,mc,4,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""Every day?""",-4.093700408935547
79,3,lexical overlap,mc,5,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""Two bottles?""",-4.058882713317871
80,3,situational inference,mc,6,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""She should see a therapist.""",-4.065685749053955
81,3,situational inference,mc,7,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""I wonder if that's a cry for help.""",-3.717083692550659
82,3,situational inference,mc,8,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""Is she French?""",-4.15756368637085
83,3,situational inference,mc,9,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""Maybe that's the secret for a productive life.""",-4.070156574249268
84,3,situational inference,mc,10,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""How is she so healthy?""",-4.035374641418457
85,3,event association,mc,11,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""But she already drinks two cans of beer every night.""",-3.680402994155884
86,3,event association,mc,12,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""I somehow thought that she was allergic to alcohol.""",-3.9261438846588135
87,3,event association,mc,13,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""I should bring some cheese for her then.""",-4.153988838195801
88,3,event association,mc,14,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""I can't even finish a glass.""",-3.791498899459839
89,3,event association,mc,15,"Alexander said, ""The professor, who missed a train this morning, drinks two bottles of wine every day."" Anthony replied, ""It sounds like she has an unhealthy drinking habit.""",-3.754286527633667
90,4,lexical overlap,arc,1,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""Having a bad dream is not new to him.""",-3.9537720680236816
91,4,lexical overlap,arc,2,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""He has so many dreams in general.""",-4.264350891113281
92,4,lexical overlap,arc,3,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""What was the dream about, do you know?""",-3.9471309185028076
93,4,lexical overlap,arc,4,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""He needs a dream catcher.""",-4.4571213722229
94,4,lexical overlap,arc,5,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""He had a bad dream?""",-4.032027721405029
95,4,situational inference,arc,6,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""He needs a hug.""",-4.310601234436035
96,4,situational inference,arc,7,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""Is that why he looks so tired today?""",-4.115032196044922
97,4,situational inference,arc,8,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""That can't be a good excuse why he couldn't finish his work.""",-3.8013720512390137
98,4,situational inference,arc,9,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""No wonder he has dark circles today.""",-4.526349067687988
99,4,situational inference,arc,10,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""Oh yes, I heard him shout and scream last night.""",-4.1439690589904785
100,4,event association,arc,11,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""The horror movie he watched last night might be the reason.""",-4.325935363769531
101,4,event association,arc,12,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""I'm not surprised because he lives in a very haunted apartment.""",-3.9601545333862305
102,4,event association,arc,13,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""It would be a reflection of his subconsciousness.""",-4.1014323234558105
103,4,event association,arc,14,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""Maybe he's stressed.""",-4.417308330535889
104,4,event association,arc,15,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""Is he worried that his exhibition might getting canceled?""",-4.556718826293945
105,4,lexical overlap,mc,1,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""As far as I know, he has multiple pianist friends.""",-3.5843522548675537
106,4,lexical overlap,mc,2,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""I believe that pianist is more than a friend.""",-3.8672194480895996
107,4,lexical overlap,mc,3,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""If we are talking about the same person, they aren't friends any more.""",-3.8674256801605225
108,4,lexical overlap,mc,4,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""He has lots of musician friends.""",-4.096094131469727
109,4,lexical overlap,mc,5,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""It makes sense because his brother is also a pianist.""",-3.8449547290802
110,4,situational inference,mc,6,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""I can imagine them having a mutual interest.""",-4.0987749099731445
111,4,situational inference,mc,7,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""I wonder what they talk about.""",-4.068284034729004
112,4,situational inference,mc,8,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""Do you know them well?""",-4.201632499694824
113,4,situational inference,mc,9,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""What a creative duo!""",-4.515608310699463
114,4,situational inference,mc,10,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""They must get inspired by each other.""",-4.326846599578857
115,4,event association,mc,11,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""They should work on an art project together!""",-4.357157230377197
116,4,event association,mc,12,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""I heard they went to the same art school.""",-4.121584892272949
117,4,event association,mc,13,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""How did they first know each other?""",-4.239564418792725
118,4,event association,mc,14,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""A combination of art and music sounds fantastic.""",-4.330421447753906
119,4,event association,mc,15,"Owen said, ""The sculptor, who had a bad dream, has a pianist friend."" John replied, ""I know because they're actually launching a gallery together.""",-4.4641594886779785
120,5,lexical overlap,arc,1,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""No, it wasn't on Thanksgiving.""",-3.7970738410949707
121,5,lexical overlap,arc,2,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""I don't think it was the house.""",-3.7212648391723633
122,5,lexical overlap,arc,3,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""Why would a firefighter paint a house?""",-3.922405958175659
123,5,lexical overlap,arc,4,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""On Thanksgiving?""",-4.341989040374756
124,5,lexical overlap,arc,5,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""Whose house was this?""",-4.109244346618652
125,5,situational inference,arc,6,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""Was that part of the community service she had to do?""",-3.9835987091064453
126,5,situational inference,arc,7,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""That's why she was looking for a big brush the other day!""",-4.0948872566223145
127,5,situational inference,arc,8,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""Do you know if she had her uniform on while getting that done?""",-4.175281047821045
128,5,situational inference,arc,9,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""That sounds like a productive way to spend a day.""",-3.9637997150421143
129,5,situational inference,arc,10,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""Did anyone recognize the change?""",-4.255113124847412
130,5,event association,arc,11,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""That's an interesting way to spend the holiday.""",-3.901174783706665
131,5,event association,arc,12,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""Is rennovating part of a firefighter's job?""",-4.529475212097168
132,5,event association,arc,13,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""Is that a holiday ritual for her?""",-4.2649736404418945
133,5,event association,arc,14,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""In what color?""",-4.393556594848633
134,5,event association,arc,15,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""I heard she did that on Christmas as well.""",-3.9632551670074463
135,5,lexical overlap,mc,1,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""Fifteen years is a lot.""",-4.014790058135986
136,5,lexical overlap,mc,2,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""How did she get motivated to keep a diary for so long?""",-3.8413796424865723
137,5,lexical overlap,mc,3,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""i still don't understand why people keep a diary.""",-4.0016374588012695
138,5,lexical overlap,mc,4,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""Hey, my neighbor has been doing that for fifteen years, too!""",-3.793611764907837
139,5,lexical overlap,mc,5,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""That's admirable, I don't even know how to spell a diary.""",-3.9237635135650635
140,5,situational inference,mc,6,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""She should publish it!""",-4.40443754196167
141,5,situational inference,mc,7,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""Do you think she can make the content public?""",-4.196178436279297
142,5,situational inference,mc,8,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""That kind of discipline says a lot about her character.""",-4.032593250274658
143,5,situational inference,mc,9,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""I really admire people who do things consistently.""",-4.217615604400635
144,5,situational inference,mc,10,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""She might become a writer one day.""",-4.210705757141113
145,5,event association,mc,11,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""That's a lot of recording of her personal history.""",-4.05983829498291
146,5,event association,mc,12,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""That single notebook must contains lots of different experiences.""",-4.6515727043151855
147,5,event association,mc,13,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""I'm curious what she writes about.""",-3.942455291748047
148,5,event association,mc,14,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""Journaling is quite therapeutic.""",-4.56245756149292
149,5,event association,mc,15,"Christina said, ""The firefighter, who painted the house on Thanksgiving, has been keeping a diary for fifteen years."" Roberto replied, ""I bet she has lots of stories to write.""",-4.012383460998535
150,6,lexical overlap,arc,1,"Veronica said, ""The researcher, who performed a piece by Mozart, has undergone chemotherapy."" Harrison replied, ""Which piece by Mozart did he perform?""",-4.527970790863037
151,6,lexical overlap,arc,2,"Veronica said, ""The researcher, who performed a piece by Mozart, has undergone chemotherapy."" Harrison replied, ""I'm a big fan of Mozart!""",-4.12349796295166
152,6,lexical overlap,arc,3,"Veronica said, ""The researcher, who performed a piece by Mozart, has undergone chemotherapy."" Harrison replied, ""I heard last time he performed at a big concert hall.""",-4.608056545257568
153,6,lexical overlap,arc,4,"Veronica said, ""The researcher, who performed a piece by Mozart, has undergone chemotherapy."" Harrison replied, ""It wasn't just a piece, it was multiple pieces of Mozart!""",-4.143599987030029
154,6,lexical overlap,arc,5,"Veronica said, ""The researcher, who performed a piece by Mozart, has undergone chemotherapy."" Harrison replied, ""What do you mean performed, he killed it!""",-4.920989990234375
155,6,situational inference,arc,6,"Veronica said, ""The researcher, who performed a piece by Mozart, has undergone chemotherapy."" Harrison replied, ""He must be an intellectual with lots of talent.""",-4.6109747886657715
156,6,situational inference,arc,7,"Veronica said, ""The researcher, who performed a piece by Mozart, has undergone chemotherapy."" Harrison replied, ""How does he keep that work life balance?""",-4.84121036529541
157,6,situational inference,arc,8,"Veronica said, ""The researcher, who performed a piece by Mozart, has undergone chemotherapy."" Harrison replied, ""I thought he was tone deaf.""",-4.554603576660156
158,6,situational inference,arc,9,"Veronica said, ""The researcher, who performed a piece by Mozart, has undergone chemotherapy."" Harrison replied, ""I'm not surprised because his parents are both famous conductors.""",-4.53844690322876
159,6,situational inference,arc,10,"Veronica said, ""The researcher, who performed a piece by Mozart, has undergone chemotherapy."" Harrison replied, ""Good for him, but he and I seem to have a different taste.""",-4.272604942321777
160,6,event association,arc,11,"Veronica said, ""The researcher, who performed a piece by Mozart, has undergone chemotherapy."" Harrison replied, ""Cool, did he have any training in classical music?""",-4.553154945373535
161,6,event association,arc,12,"Veronica said, ""The researcher, who performed a piece by Mozart, has undergone chemotherapy."" Harrison replied, ""Is his research related to music in any aspect?""",-4.669072151184082
162,6,event association,arc,13,"Veronica said, ""The researcher, who performed a piece by Mozart, has undergone chemotherapy."" Harrison replied, ""Was it a solo performance or part of an ensemble?""",-4.458834171295166
